Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2015-10-28,100.45,100.48,99.5,100.48,7256217.0,0.0,1.0,90.20172397403785,90.22866326442333,89.34864644516442,90.22866326442333,7256217.0
2015-10-27,99.92,100.9,99.7,100.19,8883154.0,0.0,1.0,89.7257965105611,90.60581332982,89.52824171440093,89.96825012403038,8883154.0
2015-10-26,100.05,100.28,99.49,99.94,7561604.0,0.0,1.0,89.84253343556482,90.04906799518682,89.33966668170258,89.74375603748474,7561604.0
2015-10-23,99.88,100.88,99.53,100.31,9178873.0,0.0,1.0,89.68987745671379,90.58785380289635,89.37558573554989,90.07600728557229,9178873.0
2015-10-22,97.85,99.81,97.13,99.53,9887845.0,0.0,1.0,87.8669854739632,89.62701911248101,87.22044250471176,89.37558573554989,9887845.0
2015-10-21,97.64,98.22,97.07,97.63,7093295.0,0.0,1.0,87.67841044126486,88.19923672205074,87.1665639239408,87.66943067780304,7093295.0
2015-10-20,97.95,98.25,97.31,97.59,6041789.0,0.0,1.0,87.95678310858146,88.22617601243623,87.38207824702462,87.63351162395574,6041789.0
2015-10-19,98.05,98.2,97.31,97.94,8725430.0,0.0,1.0,88.04658074319971,88.1812771951271,87.38207824702462,87.94780334511962,8725430.0
2015-10-16,97.87,98.31,97.4,98.24,9495231.0,0.0,1.0,87.88494500088686,88.28005459320718,87.46289611818105,88.21719624897439,9495231.0
2015-10-15,95.0,97.35,94.86,97.15,9561891.0,0.0,1.0,85.30775288734291,87.41799730087192,85.18203619887736,87.23840203163542,9561891.0
2015-10-14,95.21,95.96,94.12,94.53,8881850.0,0.0,1.0,85.49632792004124,86.16981017967817,84.51753370270227,84.8857040046371,8881850.0
2015-10-13,94.79,96.23,94.31,95.45,12761886.0,0.0,1.0,85.11917785464458,86.41226379314746,84.68814920847694,85.71184224312506,12761886.0
2015-10-12,95.07,96.47,94.98,95.99,8957937.0,0.0,1.0,85.37061123157568,86.62777811623127,85.28979336041927,86.19674947006364,8957937.0
2015-10-09,95.14,95.96,94.7775,95.37,8259654.0,0.0,1.0,85.43346957580847,86.16981017967817,85.1079531503173,85.64000413543046,8259654.0
2015-10-08,94.71,95.195,93.81,95.08,7090710.0,0.0,1.0,85.04733974694996,85.4828582748485,84.23916103538566,85.37959099503752,7090710.0
2015-10-07,94.26,95.42,93.44,94.98,9466339.0,0.0,1.0,84.64325039116783,85.68490295273959,83.90690978729812,85.28979336041927,9466339.0
2015-10-06,94.52,94.66,92.58,93.42,8365019.0,0.0,1.0,84.87672424117528,85.00244092964084,83.13465012958112,83.88895026037447,8365019.0
2015-10-05,94.19,94.82,94.075,94.76,9419147.0,0.0,1.0,84.58039204693503,85.14611714503005,84.47712476712405,85.0922385642591,9419147.0
2015-10-02,92.14,93.97,91.84,93.93,8367839.0,0.0,1.0,82.7395405372608,84.38283725077487,82.47014763340603,84.34691819692758,8367839.0
2015-10-01,93.43,93.85,91.76,93.17,9675937.0,0.0,1.0,83.8979300238363,84.27508008923296,82.39830952571143,83.66445617382884,9675937.0
2015-09-30,94.13,94.47,92.59,93.35,10733444.0,0.0,1.0,84.52651346616408,84.83182542386615,83.14362989304296,83.82609191614169,10733444.0
2015-09-29,92.24,93.84,91.83,93.04,11519707.0,0.0,1.0,82.82933817187904,84.26610032577115,82.4611678699442,83.5477192488251,11519707.0
2015-09-28,90.7,92.07,89.9,91.37,14191322.0,0.0,1.0,81.44645459875792,82.67668219302801,80.72807352181188,82.04809875070023,14191322.0
2015-09-25,92.93,93.125,90.76,91.0,10794083.0,0.0,1.0,83.44894185074503,83.62404723825061,81.50033317952888,81.71584750261269,10794083.0
2015-09-24,92.52,92.94,91.775,92.48,7407488.0,0.0,1.0,83.08077154881016,83.45792161420684,82.41177917090417,83.04485249496287,7407488.0
2015-09-23,93.21,93.7,92.56,92.99,5609270.0,0.0,1.0,83.70037522767613,84.14038363730559,83.11669060265747,83.50282043151597,5609270.0
2015-09-22,92.26,93.44,91.8799,93.24,10617620.0,0.0,1.0,82.8472976988027,83.90690978729812,82.50597688961872,83.7273145180616,10617620.0
2015-09-21,93.87,94.6,92.37,93.13,7053338.0,0.0,1.0,84.29303961615662,84.94856234886988,82.9460750968828,83.62853711998153,7053338.0
2015-09-18,94.08,94.7185,93.25,93.39,14211147.0,0.0,1.0,84.48161464885496,85.05497254589253,83.73629428152344,83.862010969989,14211147.0
2015-09-17,94.53,96.19,94.32,94.84,8258048.0,0.0,1.0,84.8857040046371,86.37634473930015,84.69712897193877,85.16407667195371,8258048.0
2015-09-16,94.49,94.82,93.82,94.61,5630377.0,0.0,1.0,84.8497849507898,85.14611714503005,84.24814079884749,84.95754211233171,5630377.0
2015-09-15,93.79,94.745,93.19,94.4,7030679.0,0.0,1.0,84.22120150846202,85.07876891906636,83.68241570075249,84.76896707963338,7030679.0
2015-09-14,92.9,93.91,92.51,93.32,7948727.0,0.0,1.0,83.42200256035954,84.32895867000391,83.07179178534835,83.79915262575621,7948727.0
2015-09-11,92.44,93.0,91.8,92.93,7381327.0,0.0,1.0,83.00893344111556,83.5118001949778,82.43422857955872,83.44894185074503,7381327.0
2015-09-10,92.11,93.48,91.615,92.72,8358704.0,0.0,1.0,82.71260124687532,83.94282884114543,82.26810295551495,83.26036681804668,8358704.0
2015-09-09,94.99,95.16,92.03,92.22,7384549.0,0.0,1.0,85.29877312388108,85.45142910273212,82.64076313918072,82.8113786449554,7384549.0
2015-09-08,93.09,93.98,92.51,93.94,11393769.0,0.0,1.0,83.59261806613424,84.39181701423671,83.07179178534835,84.3558979603894,11393769.0
2015-09-04,91.58,91.88,90.5728,91.31,10997186.0,0.0,1.0,82.23667378339856,82.50606668725332,81.3322320075235,81.99422016992928,10997186.0
2015-09-03,93.66,94.09,92.26,92.64,9027240.0,0.0,1.0,84.10446458345828,84.49059441231678,82.8472976988027,83.18852871035207,9027240.0
2015-09-02,93.45,93.47,92.5,93.35,11517363.0,0.0,1.0,83.91588955075994,83.9338490776836,83.06281202188651,83.82609191614169,11517363.0
2015-09-01,92.27,92.89,91.4601,92.09,14592243.0,0.0,1.0,82.85627746226453,83.41302279689772,82.12900641949128,82.69464171995168,14592243.0
2015-08-31,95.05,95.17,93.58,93.98,9082961.0,0.0,1.0,85.35265170465203,85.46040886619394,84.03262647576368,84.39181701423671,9082961.0
2015-08-28,96.1,96.29,94.38,95.17,9200284.0,0.0,1.0,86.29552686814372,86.46614237391842,84.75100755270972,85.46040886619394,9200284.0
2015-08-27,96.12,96.4,94.35,96.22,11131199.0,0.0,1.0,86.31348639506737,86.56491977199849,84.72406826232424,86.40328402968562,11131199.0
2015-08-26,92.91,95.22,91.46,95.11,14719597.0,0.0,1.0,83.43098232382137,85.50530768350308,82.12891662185665,85.40653028542299,14719597.0
2015-08-25,95.69,95.7,90.4,90.73,15664699.0,0.0,1.0,85.92735656620887,85.93633632967071,81.17706169490316,81.4733938891434,15664699.0
2015-08-24,91.08,95.21,81.79,92.82,25633353.0,0.0,1.0,81.78768561030729,85.49632792004124,73.44548535427134,83.35016445266493,25633353.0
2015-08-21,97.22,98.52,95.51,95.56,16139906.0,0.75,1.0,87.30126037586818,88.4686296259055,85.76572082389602,85.81061964120515,16139906.0
2015-08-20,98.95,100.1199,98.79,98.79,10620430.0,0.0,1.0,88.16281604711088,89.20517762865221,88.0202586891772,88.0202586891772,10620430.0
2015-08-19,99.18,99.99,98.78,99.31,7642349.0,0.0,1.0,88.36774224914055,89.0894388736798,88.01134885430633,88.48357010246166,7642349.0
2015-08-18,99.24,99.68,99.02,99.37,7618826.0,0.0,1.0,88.42120125836567,88.8132339926833,88.22518489120685,88.53702911168679,7618826.0
2015-08-17,98.44,99.88,98.06,99.87,6901809.0,0.0,1.0,87.70841446869727,88.99143069010039,87.36984074360477,88.98252085522954,6901809.0
2015-08-14,98.33,98.825,97.8728,98.81,5177310.0,0.0,1.0,87.61040628511786,88.05144311122518,87.20304863482237,88.03807835891891,5177310.0
2015-08-13,98.74,98.98,98.15,98.48,5047960.0,0.0,1.0,87.97570951482291,88.18954555172344,87.45002925744248,87.7440538081807,5047960.0
2015-08-12,98.4,98.73,97.41,98.71,7607491.0,0.0,1.0,87.67277512921385,87.96679967995206,86.79070147699919,87.94898001021035,7607491.0
2015-08-11,99.05,99.34,98.77,99.01,6682636.0,0.0,1.0,88.25191439581943,88.51029960707423,88.00243901943549,88.21627505633602,6682636.0
2015-08-10,99.57,100.06,99.45,99.79,6133408.0,0.0,1.0,88.71522580910388,89.1518077177758,88.60830779065363,88.9112421762627,6133408.0
2015-08-07,99.02,99.07,98.16,98.85,6027855.0,0.0,1.0,88.22518489120685,88.26973406556112,87.45893909231332,88.07371769840232,6027855.0
2015-08-06,100.49,100.6,99.01,99.07,6987937.0,0.0,1.0,89.53493061722256,89.63293880080195,88.21627505633602,88.26973406556112,6987937.0
2015-08-05,100.57,101.0,100.35,100.52,4553750.0,0.0,1.0,89.60620929618939,89.98933219563617,89.41019292903057,89.56166012183512,4553750.0
2015-08-04,100.41,100.5,99.65,99.8,6005340.0,0.0,1.0,89.46365193825571,89.5438404520934,88.78650448807073,88.92015201113355,6005340.0
2015-08-03,100.0,100.21,99.23,100.02,6171701.0,0.0,1.0,89.09834870855066,89.2854552408386,88.41229142349482,89.11616837829236,6171701.0
2015-07-31,100.34,100.98,99.96,100.21,6216815.0,0.0,1.0,89.40128309415974,89.97151252589445,89.06270936906724,89.2854552408386,6216815.0
2015-07-30,99.8,100.0,99.38,99.84,5517401.0,0.0,1.0,88.92015201113355,89.09834870855066,88.54593894655764,88.95579135061698,5517401.0
2015-07-29,99.26,100.05,99.05,99.73,7853488.0,0.0,1.0,88.43902092810738,89.14289788290493,88.25191439581943,88.85778316703757,7853488.0
2015-07-28,98.89,99.23,98.42,99.02,7757420.0,0.0,1.0,88.10935703788574,88.41229142349482,87.69059479895556,88.22518489120685,7757420.0
2015-07-27,98.97,98.99,97.915,98.28,8733993.0,0.0,1.0,88.18063571685258,88.19845538659429,87.24064813797739,87.56585711076359,8733993.0
2015-07-24,99.75,99.95,99.05,99.15,6524053.0,0.0,1.0,88.87560283677928,89.05379953419639,88.25191439581943,88.34101274452799,6524053.0
2015-07-23,100.5,100.6,100.0,100.2,5016148.0,0.0,1.0,89.5438404520934,89.63293880080195,89.09834870855066,89.27654540596777,5016148.0
2015-07-22,100.41,100.71,99.73,100.18,6721346.0,0.0,1.0,89.46365193825571,89.73094698438136,88.85778316703757,89.25872573622605,6721346.0
2015-07-21,100.6,100.81,100.07,100.34,5891165.0,0.0,1.0,89.63293880080195,89.82004533308992,89.16071755264663,89.40128309415974,5891165.0
2015-07-20,100.5,100.65,100.1,100.37,5012822.0,0.0,1.0,89.5438404520934,89.67748797515624,89.1874470572592,89.4280125987723,5012822.0
2015-07-17,100.89,100.91,99.96,100.08,8053893.0,0.0,1.0,89.89132401205676,89.90914368179847,89.06270936906724,89.1696273875175,8053893.0
2015-07-16,100.95,101.36,100.78,101.11,5774981.0,0.0,1.0,89.94478302128189,90.31008625098694,89.79331582847735,90.08734037921556,5774981.0
2015-07-15,99.76,100.94,99.63,100.42,7990325.0,0.0,1.0,88.88451267165014,89.93587318641103,88.76868481832902,89.47256177312657,7990325.0
2015-07-14,99.26,99.88,98.55,99.78,9889283.0,0.0,1.0,88.43902092810738,88.99143069010039,87.80642265227667,88.90233234139184,9889283.0
2015-07-13,100.05,100.48,99.87,100.27,6986321.0,0.0,1.0,89.14289788290493,89.52602078235171,88.98252085522954,89.33891425006374,6986321.0
2015-07-10,99.78,99.89,99.09,99.53,6969235.0,0.0,1.0,88.90233234139184,89.00034052497125,88.28755373530285,88.67958646962047,6969235.0
2015-07-09,99.05,99.5398,98.4,98.4,7316390.0,0.0,1.0,88.25191439581943,88.6883181077939,87.67277512921385,87.67277512921385,7316390.0
2015-07-08,98.42,98.59,97.69,97.77,6845543.0,0.0,1.0,87.69059479895556,87.84206199176009,87.04017685338313,87.11145553234998,6845543.0
2015-07-07,98.63,98.98,97.52,98.92,7122469.0,0.0,1.0,87.87770133124351,88.18954555172344,86.8887096605786,88.1360865424983,7122469.0
2015-07-06,97.71,98.5,96.64,98.2,6817541.0,0.0,1.0,87.05799652312484,87.76187347792239,86.10464419194335,87.49457843179675,6817541.0
2015-07-02,98.85,99.02,98.32,98.44,6091886.0,0.0,1.0,88.07371769840232,88.22518489120685,87.601496450247,87.70841446869727,6091886.0
2015-07-01,98.3,98.675,97.64,98.47,6726694.0,0.0,1.0,87.58367678050529,87.91779558816236,86.99562767902886,87.73514397330983,6726694.0
2015-06-30,98.43,98.45,97.3,97.46,8967911.0,0.0,1.0,87.69950463382642,87.71732430356812,86.69269329341978,86.83525065135346,8967911.0
2015-06-29,98.98,99.35,97.62,97.68,11150832.0,0.0,1.0,88.18954555172344,88.51920944194507,86.97780800928716,87.03126701851228,11150832.0
2015-06-26,99.43,100.13,99.12,99.64,9040744.0,0.0,1.0,88.59048812091193,89.21417656187177,88.31428323991541,88.77759465319987,9040744.0
2015-06-25,99.5,99.98,99.11,99.12,6573801.0,0.0,1.0,88.6528569650079,89.08052903880895,88.30537340504455,88.31428323991541,6573801.0
2015-06-24,99.51,99.81,99.07,99.33,7254687.0,0.0,1.0,88.66176679987876,88.92906184600442,88.26973406556112,88.50138977220337,7254687.0
2015-06-23,100.1,100.36,99.48,99.78,6046627.0,0.0,1.0,89.1874470572592,89.41910276390144,88.6350372952662,88.90233234139184,6046627.0
2015-06-22,100.6,100.84,99.99,100.09,5055771.0,0.0,1.0,89.63293880080195,89.84677483770248,89.0894388736798,89.17853722238836,5055771.0
2015-06-19,99.88,100.2,99.78,99.86,11646882.0,0.0,1.0,88.99143069010039,89.27654540596777,88.90233234139184,88.97361102035869,11646882.0
2015-06-18,98.86,100.55,98.71,100.36,8815526.0,0.0,1.0,88.08262753327318,89.58838962644768,87.94898001021035,89.41910276390144,8815526.0
2015-06-17,98.38,99.1199,98.15,98.73,6155753.0,0.0,1.0,87.65495545947213,88.3141941415667,87.45002925744248,87.96679967995206,6155753.0
2015-06-16,97.5,98.49,97.1,98.36,6049522.0,0.0,1.0,86.87088999083689,87.75296364305154,86.51449659600269,87.63713578973042,6049522.0
2015-06-15,97.75,97.87,97.01,97.49,6833452.0,0.0,1.0,87.09363586260827,87.20055388105853,86.434308082165,86.86198015596604,6833452.0
2015-06-12,98.88,99.229,98.12,98.35,8717217.0,0.0,1.0,88.10044720301488,88.41140044000772,87.4232997528299,87.62822595485956,8717217.0
2015-06-11,99.2,99.8,98.83,99.24,6175188.0,0.0,1.0,88.38556191888226,88.92015201113355,88.05589802866061,88.42120125836567,6175188.0
2015-06-10,98.48,99.55,98.2,98.88,10025139.0,0.0,1.0,87.7440538081807,88.69740613936217,87.49457843179675,88.10044720301488,10025139.0
2015-06-09,98.44,98.54,97.8,98.21,7844315.0,0.0,1.0,87.70841446869727,87.79751281740582,87.13818503696254,87.50348826666759,7844315.0
2015-06-08,98.6,98.98,97.96,97.96,7054613.0,0.0,1.0,87.85097182663094,88.18954555172344,87.28074239489622,87.28074239489622,7054613.0
2015-06-05,98.99,99.05,98.2,98.59,7557268.0,0.0,1.0,88.19845538659429,88.25191439581943,87.49457843179675,87.84206199176009,7557268.0
2015-06-04,99.94,100.47,99.06,99.23,8057860.0,0.0,1.0,89.04488969932552,89.51711094748084,88.26082423069028,88.41229142349482,8057860.0
2015-06-03,100.32,100.43,99.84,100.09,5375153.0,0.0,1.0,89.38346342441801,89.48147160799743,88.95579135061698,89.17853722238836,5375153.0
2015-06-02,99.92,100.24,99.1,99.98,8312446.0,0.0,1.0,89.02707002958381,89.31218474545118,88.2964635701737,89.08052903880895,8312446.0
2015-06-01,100.28,100.6,99.72,100.04,7297785.0,0.0,1.0,89.3478240849346,89.63293880080195,88.84887333216672,89.13398804803408,7297785.0
2015-05-29,101.55,101.62,99.83,100.14,9955450.0,0.0,1.0,90.47937311353319,90.54174195762918,88.94688151574611,89.22308639674263,9955450.0
2015-05-28,101.01,101.7,100.81,101.15,5700051.0,0.0,1.0,89.99824203050703,90.61302063659602,89.82004533308992,90.122979718699,5700051.0
2015-05-27,101.01,101.41,100.8,101.13,9297634.0,0.0,1.0,89.99824203050703,90.35463542534121,89.81113549821906,90.10516004895727,9297634.0
2015-05-26,101.23,101.55,100.58,100.82,7911661.0,0.0,1.0,90.19425839766583,90.47937311353319,89.61511913106025,89.82895516796077,7911661.0
2015-05-22,102.27,102.41,101.33,101.35,6216965.0,0.0,1.0,91.12088122423475,91.24561891242672,90.28335674637438,90.30117641611608,6216965.0
2015-05-21,102.91,103.3007,102.34,102.42,6875323.0,0.75,1.0,91.69111065596948,92.0392179043738,91.18325006833075,91.25452874729758,6875323.0
2015-05-20,104.42,104.48,103.31,103.6,7144389.0,0.0,1.0,92.36016178921018,92.41323217522198,91.3783596479918,91.63486651371551,7144389.0
2015-05-19,103.66,104.12,103.2549,103.96,7724081.0,0.0,1.0,91.68793689972732,92.09480985915116,91.3296233435043,91.95328882978633,7724081.0
2015-05-18,102.37,104.34,102.32,103.42,10479526.0,0.0,1.0,90.54692360047353,92.28940127452778,90.50269827879701,91.4756553556801,10479526.0
2015-05-15,101.98,102.32,101.67,102.3,6023443.0,0.0,1.0,90.2019660913968,90.50269827879701,89.92776909700247,90.48500815012642,6023443.0
2015-05-14,100.97,101.87,100.95,101.83,5453985.0,0.0,1.0,89.30861459353142,90.1046703837085,89.29092446486082,90.06929012636728,5453985.0
2015-05-13,100.68,101.13,100.47,100.55,5826750.0,0.0,1.0,89.05210772780771,89.45013562289623,88.86636137676639,88.93712189144878,5826750.0
2015-05-12,100.88,101.05,100.28,100.47,6903070.0,0.0,1.0,89.22900901451371,89.37937510821382,88.69830515439567,88.86636137676639,6903070.0
2015-05-11,101.32,101.66,101.01,101.03,5698876.0,0.0,1.0,89.61819184526694,89.91892403266716,89.34399485087263,89.36168497954323,5698876.0
2015-05-08,100.48,101.67,100.443,101.47,7508622.0,0.0,1.0,88.8752064411017,89.92776909700247,88.84247970306107,89.75086781029646,7508622.0
2015-05-07,98.94,100.0,98.91,99.66,6401552.0,0.0,1.0,87.51306653346538,88.45064335300725,87.48653134045946,88.14991116560702,6401552.0
2015-05-06,99.62,99.87,98.66,99.17,8030106.0,0.0,1.0,88.11453090826583,88.33565751664835,87.26540473207695,87.71650301317729,8030106.0
2015-05-05,100.13,100.29,99.29,99.5,8828129.0,0.0,1.0,88.56562918936616,88.70715021873097,87.82264378520091,88.00839013624221,8828129.0
2015-05-04,100.33,100.55,100.16,100.35,5524492.0,0.0,1.0,88.74253047607218,88.93712189144878,88.59216438237206,88.76022060474277,5524492.0
2015-05-01,99.62,100.39,99.62,100.13,6255973.0,0.0,1.0,88.11453090826583,88.79560086208399,88.11453090826583,88.56562918936616,6255973.0
2015-04-30,100.07,100.15,98.77,99.2,10170210.0,0.0,1.0,88.51255880335435,88.58331931803677,87.36270043976526,87.7430382061832,10170210.0
2015-04-29,100.51,100.61,99.9,100.39,8919531.0,0.0,1.0,88.9017416341076,88.9901922774606,88.36219270965425,88.79560086208399,8919531.0
2015-04-28,100.45,100.9455,99.31,100.74,7484581.0,0.0,1.0,88.84867124809578,89.28694418590993,87.8403339138715,89.1051781138195,7484581.0
2015-04-27,101.16,101.6,100.47,100.58,9109833.0,0.0,1.0,89.47667081590214,89.86585364665537,88.86636137676639,88.9636570844547,9109833.0
2015-04-24,100.11,101.529,100.0,101.08,6566915.0,0.0,1.0,88.54793906069555,89.80305368987473,88.45064335300725,89.40591030121973,6566915.0
2015-04-23,100.5,100.82,99.91,100.46,7342331.0,0.0,1.0,88.89289656977229,89.17593862850191,88.37103777398954,88.85751631243107,7342331.0
2015-04-22,100.63,100.8,99.96,100.43,4764283.0,0.0,1.0,89.00788240613119,89.1582484998313,88.41526309566605,88.83098111942519,4764283.0
2015-04-21,100.66,100.99,100.16,100.3,6532698.0,0.0,1.0,89.0344175991371,89.32630472220202,88.59216438237206,88.71599528306628,6532698.0
2015-04-20,100.26,100.88,100.05,100.21,6668541.0,0.0,1.0,88.68061502572507,89.22900901451371,88.49486867468376,88.63638970404857,6668541.0
2015-04-17,99.37,99.8515,99.11,99.58,11079673.0,0.0,1.0,87.89340429988331,88.31929414762804,87.66343262716549,88.07915065092462,11079673.0
2015-04-16,100.27,100.3199,99.77,99.79,7324783.0,0.0,1.0,88.68946009006036,88.73359696109353,88.24720687329533,88.26489700196595,7324783.0
2015-04-15,100.54,101.24,100.33,100.6,8237103.0,0.0,1.0,88.92827682711349,89.54743133058454,88.74253047607218,88.98134721312529,8237103.0
2015-04-14,101.05,101.46,100.185,100.52,9322175.0,0.0,1.0,89.37937510821382,89.74202274596115,88.61427704321032,88.91058669844288,9322175.0
2015-04-13,101.54,101.98,100.55,100.55,10753497.0,0.0,1.0,89.81278326064357,90.2019660913968,88.93712189144878,88.93712189144878,10753497.0
2015-04-10,101.33,102.14,100.93,102.06,6786446.0,0.0,1.0,89.62703690960225,90.34348712076161,89.27323433619023,90.2727266060792,6786446.0
2015-04-09,100.57,101.65,100.33,101.33,8062314.0,0.0,1.0,88.95481202011939,89.91007896833187,88.74253047607218,89.62703690960225,8062314.0
2015-04-08,99.84,100.45,99.6,100.16,7354110.0,0.0,1.0,88.30912232364244,88.84867124809578,88.09684077959521,88.59216438237206,7354110.0
2015-04-07,99.55,100.87,99.433,100.1,7900288.0,0.0,1.0,88.05261545791872,89.22016395017842,87.9491282051957,88.53909399636025,7900288.0
2015-04-06,98.84,99.56,98.04,99.16,9697048.0,0.0,1.0,87.42461589011238,88.06146052225402,86.71701074328831,87.70765794884198,9697048.0
2015-04-02,99.44,99.99,98.89,99.64,6097146.0,0.0,1.0,87.95531975023042,88.44179828867195,87.46884121178887,88.13222103693643,6097146.0
2015-04-01,100.46,100.46,98.61,99.15,11368126.0,0.0,1.0,88.85751631243107,88.85751631243107,87.22117941040045,87.6988128845067,11368126.0
2015-03-31,100.97,101.49,100.59,100.6,8027487.0,0.0,1.0,89.30861459353142,89.76855793896705,88.97250214879,88.98134721312529,8027487.0
2015-03-30,101.24,101.86,100.76,101.55,6060862.0,0.0,1.0,89.54743133058454,90.09582531937319,89.12286824249011,89.82162832497886,6060862.0
2015-03-27,100.28,100.95,100.15,100.34,5847382.0,0.0,1.0,88.69830515439567,89.29092446486082,88.58331931803677,88.75137554040748,5847382.0
2015-03-26,99.95,100.81,99.56,100.14,9972371.0,0.0,1.0,88.40641803133074,89.1670935641666,88.06146052225402,88.57447425370147,9972371.0
2015-03-25,101.85,102.5,100.34,100.34,8443719.0,0.0,1.0,90.08698025503789,90.66190943683243,88.75137554040748,88.75137554040748,8443719.0
2015-03-24,102.83,103.23,101.93,101.96,8379742.0,0.0,1.0,90.95379655989736,91.3075991333094,90.15774076972029,90.18427596272619,8379742.0
2015-03-23,102.47,103.35,102.23,102.98,9015861.0,0.0,1.0,90.63537424382653,91.41373990533299,90.42309269977932,91.08647252492688,9015861.0
2015-03-20,101.87,102.9,101.76,102.4,12433761.0,0.0,1.0,90.1046703837085,91.01571201024447,90.00737467602019,90.57345879347943,12433761.0
2015-03-19,101.04,101.955,100.91,101.69,6863087.0,0.0,1.0,89.37053004387853,90.17985343055854,89.25554420751962,89.94545922567308,6863087.0
2015-03-18,99.89,101.74,99.13,101.46,7972158.0,0.0,1.0,88.35334764531895,89.98968454734957,87.68112275583609,89.74202274596115,7972158.0
2015-03-17,100.11,100.52,99.41,99.89,7301526.0,0.0,1.0,88.54793906069555,88.91058669844288,87.9287845572245,88.35334764531895,7301526.0
2015-03-16,99.74,101.07,99.74,101.06,7726489.0,0.0,1.0,88.22067168028943,89.39706523688443,88.22067168028943,89.38822017254913,7726489.0
2015-03-13,99.85,100.05,98.6393,99.21,7821793.0,0.0,1.0,88.31796738797773,88.49486867468376,87.24709544890288,87.75188327051849,7821793.0
2015-03-12,98.96,100.24,98.83,99.83,8317996.0,0.0,1.0,87.53075666213597,88.66292489705447,87.41577082577706,88.30027725930714,8317996.0
2015-03-11,99.83,99.83,98.22,98.32,9131246.0,0.0,1.0,88.30027725930714,88.30027725930714,86.87622190132372,86.96467254467673,9131246.0
2015-03-10,99.99,100.44,99.51,99.53,8735743.0,0.0,1.0,88.44179828867195,88.83982618376048,88.01723520057752,88.03492532924813,8735743.0
2015-03-09,100.2,100.92,99.76,100.66,5701061.0,0.0,1.0,88.62754463971326,89.26438927185492,88.23836180896004,89.0344175991371,5701061.0
2015-03-06,102.09,102.43,99.88,100.11,9287621.0,0.0,1.0,90.2992617990851,90.59999398648533,88.34450258098364,88.54793906069555,9287621.0
2015-03-05,102.07,103.21,102.0,102.52,8042336.0,0.0,1.0,90.2815716704145,91.28990900463877,90.21965622006739,90.67959956550303,8042336.0
2015-03-04,102.12,102.12,101.17,101.65,8650609.0,0.0,1.0,90.32579699209101,90.32579699209101,89.48551588023744,89.91007896833187,8650609.0
2015-03-03,103.1,103.1,101.81,102.34,6419609.0,0.0,1.0,91.19261329695047,91.19261329695047,90.05159999769668,90.52038840746762,6419609.0
2015-03-02,102.86,103.41,102.7,103.22,7277382.0,0.0,1.0,90.98033175290325,91.4668102913448,90.83881072353844,91.29875406897409,7277382.0
2015-02-27,103.04,103.33,102.48,102.51,8500014.0,0.0,1.0,91.13954291093867,91.3960497766624,90.64421930816184,90.67075450116774,8500014.0
2015-02-26,101.38,103.18,101.22,102.8,11437557.0,0.0,1.0,89.67126223127875,91.26337381163289,89.52974120191394,90.92726136689146,11437557.0
2015-02-25,100.94,101.29,100.16,101.21,9683963.0,0.0,1.0,89.28207940052552,89.59165665226105,88.59216438237206,89.52089613757863,9683963.0
2015-02-24,100.25,101.05,100.0,100.7,6588073.0,0.0,1.0,88.67176996138977,89.37937510821382,88.45064335300725,89.0697978564783,6588073.0
2015-02-23,100.74,100.77,99.8,100.18,6878246.0,0.0,1.0,89.1051781138195,89.1317133068254,88.27374206630124,88.60985451104267,6878246.0
2015-02-20,100.18,100.366,99.11,100.26,10084704.0,0.7,1.0,88.60985451104267,88.77437270767926,87.66343262716549,88.68061502572507,10084704.0
2015-02-19,99.95,100.84,99.61,100.7,10027905.0,0.0,1.0,87.79345752596296,88.5752101742682,87.49481044683512,88.45223784756848,10027905.0
2015-02-18,100.7,100.94,99.38,99.96,7878157.0,0.0,1.0,88.45223784756848,88.66304755048225,87.29278448154275,87.80224126358436,7878157.0
2015-02-17,99.39,100.48,99.12,100.44,8626982.0,0.0,1.0,87.30156821916417,88.25899561989753,87.06440730338619,88.2238606694119,8626982.0
2015-02-13,98.44,99.67,98.33,99.62,11153595.0,0.0,1.0,86.4671131451305,87.54751287256357,86.37049203129503,87.50359418445653,11153595.0
2015-02-12,100.5,100.54,97.15,98.44,25835156.0,0.0,1.0,88.27656309514035,88.31169804562597,85.33401099196901,86.4671131451305,25835156.0
2015-02-11,100.46,100.79,99.95,100.38,8176401.0,0.0,1.0,88.2414281446547,88.53129148616115,87.79345752596296,88.17115824368345,8176401.0
2015-02-10,100.19,100.7,99.425,100.35,12275450.0,0.0,1.0,88.00426722887673,88.45223784756848,87.3323113008391,88.14480703081924,12275450.0
2015-02-09,101.06,101.06,99.1,99.78,9851568.0,0.0,1.0,88.76845240193914,88.76845240193914,87.04683982814336,87.64413398639904,9851568.0
2015-02-06,102.11,102.45,100.83,101.1,9215593.0,0.0,1.0,89.69074485218687,89.98939193131471,88.56642643664678,88.80358735242476,9215593.0
2015-02-05,101.57,102.56,101.46,102.46,6641988.0,0.0,1.0,89.21642302063088,90.0860130451502,89.11980190679542,89.99817566893611,6641988.0
